pos
0.00, 0.00, 0.00
XŽ², YŽ², ZŽ², Red, Green, Blue, Alpha
-600.00, -130.00, -300.00, 0.00, 1.00, 0.40, 1.00
-550.00, -120.00, -300.00, 0.00, 1.00, 0.40, 1.00
-500.00, -105.00, -300.00, 0.00, 1.00, 0.40, 1.00
-450.00, -80.00, -300.00, 0.00, 1.00, 0.40, 1.00
-400.00, -50.00, -300.00, 0.00, 1.00, 0.40, 1.00
-350.00, -15.00, -300.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
300.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
350.00, -35.00, -300.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -300.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -300.00, 0.00, 1.00, 0.40, 1.00
500.00, -35.00, -300.00, 0.00, 1.00, 0.40, 1.00
550.00, -40.00, -300.00, 0.00, 1.00, 0.40, 1.00
600.00, -55.00, -300.00, 0.00, 1.00, 0.40, 1.00
650.00, -95.00, -300.00, 0.00, 1.00, 0.40, 1.00
700.00, -110.00, -300.00, 0.00, 1.00, 0.40, 1.00
750.00, -105.00, -300.00, 0.00, 1.00, 0.40, 1.00
800.00, -80.00, -300.00, 0.00, 1.00, 0.40, 1.00
850.00, -75.00, -300.00, 0.00, 1.00, 0.40, 1.00
900.00, -65.00, -300.00, 0.00, 1.00, 0.40, 1.00
950.00, -55.00, -300.00, 0.00, 1.00, 0.40, 1.00
1000.00, -30.00, -300.00, 0.00, 1.00, 0.40, 1.00
1050.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -300.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-950.00, -15.00, -350.00, 0.00, 1.00, 0.40, 1.00
-900.00, -40.00, -350.00, 0.00, 1.00, 0.40, 1.00
-850.00, -70.00, -350.00, 0.00, 1.00, 0.40, 1.00
-800.00, -100.00, -350.00, 0.00, 1.00, 0.40, 1.00
-750.00, -135.00, -350.00, 0.00, 1.00, 0.40, 1.00
-700.00, -145.00, -350.00, 0.00, 1.00, 0.40, 1.00
-650.00, -145.00, -350.00, 0.00, 1.00, 0.40, 1.00
-600.00, -145.00, -350.00, 0.00, 1.00, 0.40, 1.00
-550.00, -135.00, -350.00, 0.00, 1.00, 0.40, 1.00
-500.00, -120.00, -350.00, 0.00, 1.00, 0.40, 1.00
-450.00, -95.00, -350.00, 0.00, 1.00, 0.40, 1.00
-400.00, -50.00, -350.00, 0.00, 1.00, 0.40, 1.00
-350.00, -30.00, -350.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
300.00, -15.00, -350.00, 0.00, 1.00, 0.40, 1.00
350.00, -35.00, -350.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -350.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -350.00, 0.00, 1.00, 0.40, 1.00
500.00, -35.00, -350.00, 0.00, 1.00, 0.40, 1.00
550.00, -50.00, -350.00, 0.00, 1.00, 0.40, 1.00
600.00, -95.00, -350.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -350.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -350.00, 0.00, 1.00, 0.40, 1.00
750.00, -130.00, -350.00, 0.00, 1.00, 0.40, 1.00
800.00, -100.00, -350.00, 0.00, 1.00, 0.40, 1.00
850.00, -90.00, -350.00, 0.00, 1.00, 0.40, 1.00
900.00, -80.00, -350.00, 0.00, 1.00, 0.40, 1.00
950.00, -70.00, -350.00, 0.00, 1.00, 0.40, 1.00
1000.00, -50.00, -350.00, 0.00, 1.00, 0.40, 1.00
1050.00, -10.00, -350.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -350.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-950.00, -20.00, -400.00, 0.00, 1.00, 0.40, 1.00
-900.00, -50.00, -400.00, 0.00, 1.00, 0.40, 1.00
-850.00, -70.00, -400.00, 0.00, 1.00, 0.40, 1.00
-800.00, -165.00, -400.00, 0.00, 1.00, 0.40, 1.00
-750.00, -180.00, -400.00, 0.00, 1.00, 0.40, 1.00
-700.00, -180.00, -400.00, 0.00, 1.00, 0.40, 1.00
-650.00, -180.00, -400.00, 0.00, 1.00, 0.40, 1.00
-600.00, -160.00, -400.00, 0.00, 1.00, 0.40, 1.00
-550.00, -160.00, -400.00, 0.00, 1.00, 0.40, 1.00
-500.00, -145.00, -400.00, 0.00, 1.00, 0.40, 1.00
-450.00, -85.00, -400.00, 0.00, 1.00, 0.40, 1.00
-400.00, -45.00, -400.00, 0.00, 1.00, 0.40, 1.00
-350.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
-300.00, -5.00, -400.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
300.00, -25.00, -400.00, 0.00, 1.00, 0.40, 1.00
350.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
500.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
550.00, -80.00, -400.00, 0.00, 1.00, 0.40, 1.00
600.00, -125.00, -400.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -400.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -400.00, 0.00, 1.00, 0.40, 1.00
750.00, -130.00, -400.00, 0.00, 1.00, 0.40, 1.00
800.00, -105.00, -400.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -400.00, 0.00, 1.00, 0.40, 1.00
900.00, -90.00, -400.00, 0.00, 1.00, 0.40, 1.00
950.00, -75.00, -400.00, 0.00, 1.00, 0.40, 1.00
1000.00, -60.00, -400.00, 0.00, 1.00, 0.40, 1.00
1050.00, -35.00, -400.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -400.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-950.00, -25.00, -450.00, 0.00, 1.00, 0.40, 1.00
-900.00, -55.00, -450.00, 0.00, 1.00, 0.40, 1.00
-850.00, -110.00, -450.00, 0.00, 1.00, 0.40, 1.00
-800.00, -150.00, -450.00, 0.00, 1.00, 0.40, 1.00
-750.00, -160.00, -450.00, 0.00, 1.00, 0.40, 1.00
-700.00, -180.00, -450.00, 0.00, 1.00, 0.40, 1.00
-650.00, -180.00, -450.00, 0.00, 1.00, 0.40, 1.00
-600.00, -180.00, -450.00, 0.00, 1.00, 0.40, 1.00
-550.00, -160.00, -450.00, 0.00, 1.00, 0.40, 1.00
-500.00, -135.00, -450.00, 0.00, 1.00, 0.40, 1.00
-450.00, -75.00, -450.00, 0.00, 1.00, 0.40, 1.00
-400.00, -55.00, -450.00, 0.00, 1.00, 0.40, 1.00
-350.00, -40.00, -450.00, 0.00, 1.00, 0.40, 1.00
-300.00, -5.00, -450.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
300.00, -25.00, -450.00, 0.00, 1.00, 0.40, 1.00
350.00, -35.00, -450.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -450.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -450.00, 0.00, 1.00, 0.40, 1.00
500.00, -50.00, -450.00, 0.00, 1.00, 0.40, 1.00
550.00, -80.00, -450.00, 0.00, 1.00, 0.40, 1.00
600.00, -130.00, -450.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -450.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -450.00, 0.00, 1.00, 0.40, 1.00
750.00, -130.00, -450.00, 0.00, 1.00, 0.40, 1.00
800.00, -105.00, -450.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -450.00, 0.00, 1.00, 0.40, 1.00
900.00, -95.00, -450.00, 0.00, 1.00, 0.40, 1.00
950.00, -85.00, -450.00, 0.00, 1.00, 0.40, 1.00
1000.00, -65.00, -450.00, 0.00, 1.00, 0.40, 1.00
1050.00, -45.00, -450.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -450.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-950.00, -25.00, -500.00, 0.00, 1.00, 0.40, 1.00
-900.00, -75.00, -500.00, 0.00, 1.00, 0.40, 1.00
-850.00, -105.00, -500.00, 0.00, 1.00, 0.40, 1.00
-800.00, -140.00, -500.00, 0.00, 1.00, 0.40, 1.00
-750.00, -150.00, -500.00, 0.00, 1.00, 0.40, 1.00
-700.00, -150.00, -500.00, 0.00, 1.00, 0.40, 1.00
-650.00, -160.00, -500.00, 0.00, 1.00, 0.40, 1.00
-600.00, -155.00, -500.00, 0.00, 1.00, 0.40, 1.00
-550.00, -150.00, -500.00, 0.00, 1.00, 0.40, 1.00
-500.00, -130.00, -500.00, 0.00, 1.00, 0.40, 1.00
-450.00, -85.00, -500.00, 0.00, 1.00, 0.40, 1.00
-400.00, -50.00, -500.00, 0.00, 1.00, 0.40, 1.00
-350.00, -35.00, -500.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
300.00, -15.00, -500.00, 0.00, 1.00, 0.40, 1.00
350.00, -35.00, -500.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -500.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -500.00, 0.00, 1.00, 0.40, 1.00
500.00, -65.00, -500.00, 0.00, 1.00, 0.40, 1.00
550.00, -80.00, -500.00, 0.00, 1.00, 0.40, 1.00
600.00, -130.00, -500.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -500.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -500.00, 0.00, 1.00, 0.40, 1.00
750.00, -130.00, -500.00, 0.00, 1.00, 0.40, 1.00
800.00, -95.00, -500.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -500.00, 0.00, 1.00, 0.40, 1.00
900.00, -95.00, -500.00, 0.00, 1.00, 0.40, 1.00
950.00, -90.00, -500.00, 0.00, 1.00, 0.40, 1.00
1000.00, -60.00, -500.00, 0.00, 1.00, 0.40, 1.00
1050.00, -45.00, -500.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -500.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-950.00, -35.00, -550.00, 0.00, 1.00, 0.40, 1.00
-900.00, -80.00, -550.00, 0.00, 1.00, 0.40, 1.00
-850.00, -105.00, -550.00, 0.00, 1.00, 0.40, 1.00
-800.00, -115.00, -550.00, 0.00, 1.00, 0.40, 1.00
-750.00, -145.00, -550.00, 0.00, 1.00, 0.40, 1.00
-700.00, -150.00, -550.00, 0.00, 1.00, 0.40, 1.00
-650.00, -150.00, -550.00, 0.00, 1.00, 0.40, 1.00
-600.00, -145.00, -550.00, 0.00, 1.00, 0.40, 1.00
-550.00, -145.00, -550.00, 0.00, 1.00, 0.40, 1.00
-500.00, -130.00, -550.00, 0.00, 1.00, 0.40, 1.00
-450.00, -95.00, -550.00, 0.00, 1.00, 0.40, 1.00
-400.00, -55.00, -550.00, 0.00, 1.00, 0.40, 1.00
-350.00, -30.00, -550.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
300.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
350.00, -25.00, -550.00, 0.00, 1.00, 0.40, 1.00
400.00, -35.00, -550.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -550.00, 0.00, 1.00, 0.40, 1.00
500.00, -60.00, -550.00, 0.00, 1.00, 0.40, 1.00
550.00, -75.00, -550.00, 0.00, 1.00, 0.40, 1.00
600.00, -125.00, -550.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -550.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -550.00, 0.00, 1.00, 0.40, 1.00
750.00, -120.00, -550.00, 0.00, 1.00, 0.40, 1.00
800.00, -95.00, -550.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -550.00, 0.00, 1.00, 0.40, 1.00
900.00, -95.00, -550.00, 0.00, 1.00, 0.40, 1.00
950.00, -95.00, -550.00, 0.00, 1.00, 0.40, 1.00
1000.00, -60.00, -550.00, 0.00, 1.00, 0.40, 1.00
1050.00, -35.00, -550.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -550.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-950.00, -25.00, -600.00, 0.00, 1.00, 0.40, 1.00
-900.00, -65.00, -600.00, 0.00, 1.00, 0.40, 1.00
-850.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
-800.00, -105.00, -600.00, 0.00, 1.00, 0.40, 1.00
-750.00, -130.00, -600.00, 0.00, 1.00, 0.40, 1.00
-700.00, -145.00, -600.00, 0.00, 1.00, 0.40, 1.00
-650.00, -145.00, -600.00, 0.00, 1.00, 0.40, 1.00
-600.00, -140.00, -600.00, 0.00, 1.00, 0.40, 1.00
-550.00, -135.00, -600.00, 0.00, 1.00, 0.40, 1.00
-500.00, -125.00, -600.00, 0.00, 1.00, 0.40, 1.00
-450.00, -80.00, -600.00, 0.00, 1.00, 0.40, 1.00
-400.00, -45.00, -600.00, 0.00, 1.00, 0.40, 1.00
-350.00, -10.00, -600.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
300.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
350.00, -10.00, -600.00, 0.00, 1.00, 0.40, 1.00
400.00, -30.00, -600.00, 0.00, 1.00, 0.40, 1.00
450.00, -35.00, -600.00, 0.00, 1.00, 0.40, 1.00
500.00, -55.00, -600.00, 0.00, 1.00, 0.40, 1.00
550.00, -70.00, -600.00, 0.00, 1.00, 0.40, 1.00
600.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
650.00, -130.00, -600.00, 0.00, 1.00, 0.40, 1.00
700.00, -130.00, -600.00, 0.00, 1.00, 0.40, 1.00
750.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
800.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
900.00, -95.00, -600.00, 0.00, 1.00, 0.40, 1.00
950.00, -90.00, -600.00, 0.00, 1.00, 0.40, 1.00
1000.00, -45.00, -600.00, 0.00, 1.00, 0.40, 1.00
1050.00, -20.00, -600.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -600.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-950.00, -20.00, -650.00, 0.00, 1.00, 0.40, 1.00
-900.00, -55.00, -650.00, 0.00, 1.00, 0.40, 1.00
-850.00, -80.00, -650.00, 0.00, 1.00, 0.40, 1.00
-800.00, -90.00, -650.00, 0.00, 1.00, 0.40, 1.00
-750.00, -100.00, -650.00, 0.00, 1.00, 0.40, 1.00
-700.00, -115.00, -650.00, 0.00, 1.00, 0.40, 1.00
-650.00, -135.00, -650.00, 0.00, 1.00, 0.40, 1.00
-600.00, -135.00, -650.00, 0.00, 1.00, 0.40, 1.00
-550.00, -125.00, -650.00, 0.00, 1.00, 0.40, 1.00
-500.00, -110.00, -650.00, 0.00, 1.00, 0.40, 1.00
-450.00, -60.00, -650.00, 0.00, 1.00, 0.40, 1.00
-400.00, -20.00, -650.00, 0.00, 1.00, 0.40, 1.00
-350.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-300.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-250.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-200.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-150.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-100.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-50.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
0.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
50.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
100.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
150.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
200.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
250.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
300.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
350.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
400.00, -5.00, -650.00, 0.00, 1.00, 0.40, 1.00
450.00, -20.00, -650.00, 0.00, 1.00, 0.40, 1.00
500.00, -50.00, -650.00, 0.00, 1.00, 0.40, 1.00
550.00, -60.00, -650.00, 0.00, 1.00, 0.40, 1.00
600.00, -75.00, -650.00, 0.00, 1.00, 0.40, 1.00
650.00, -60.00, -650.00, 0.00, 1.00, 0.40, 1.00
700.00, -95.00, -650.00, 0.00, 1.00, 0.40, 1.00
750.00, -95.00, -650.00, 0.00, 1.00, 0.40, 1.00
800.00, -95.00, -650.00, 0.00, 1.00, 0.40, 1.00
850.00, -95.00, -650.00, 0.00, 1.00, 0.40, 1.00
900.00, -90.00, -650.00, 0.00, 1.00, 0.40, 1.00
950.00, -70.00, -650.00, 0.00, 1.00, 0.40, 1.00
1000.00, -25.00, -650.00, 0.00, 1.00, 0.40, 1.00
1050.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
1100.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
1150.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
1200.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
1250.00, 0.00, -650.00, 0.00, 1.00, 0.40, 1.00
-1250.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
-1200.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
-1150.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
-1100.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
-1050.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
-1000.00, 0.00, -700.00, 0.00, 1.00, 0.40, 1.00
